NTD ID,Agency Name,Reporter Type,Reporting Module,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,LonLat,full_address,lon_digits,lat_digits,coordinates,County,Category,Definition
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,10230,At-Grade Fixed Guideway Station,South Waterfront/SW Moody MAX Station,South Waterfront/SW Moody MAX Station,Portland,OR,97239,45.502676,-122.67168,"8,047",0,2015,"(-122.67168, 45.502676)","South Waterfront/SW Moody MAX Station, Portland, OR ,97239.0",5,6,"(45.502618, -122.671791)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,10231,At-Grade Fixed Guideway Station,Sunset TC MAX Station,Sunset TC MAX Station,Beaverton,OR,97225,45.510325,-122.781023,"9,600",0,1998,"(-122.781023, 45.510325)","Sunset TC MAX Station, Beaverton, OR ,97225.0",6,6,"(45.51024, -122.78103)",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,10242,Underground Fixed Guideway Station,Washington Park MAX Station,Washington Park MAX Station,Portland,OR,97221,45.510647,-122.717365,"7,000",0,1998,"(-122.717365, 45.510647)","Washington Park MAX Station, Portland, OR ,97221.0",6,6,"(45.51065699999999, -122.716792)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,10243,At-Grade Fixed Guideway Station,Willow Creek/SW 185th Ave TC MAX Station,Willow Creek/SW 185th Ave TC MAX Station,Hillsboro,OR,97006,45.517266,-122.87023,"4,412",0,1998,"(-122.87023, 45.517266)","Willow Creek/SW 185th Ave TC MAX Station, Hillsboro, OR ,97006.0",5,6,"(45.517246, -122.870196)",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17037,Exclusive Platform Station,Albina/Mississippi MAX Station,2599 N Interstate Ave,Portland,OR,97227,45.5407537,-122.6772969,"2,205",0,2004,"(nan, nan)","2599 N Interstate Ave, Portland, OR ,97227.0",7,7,"(45.5407537, -122.6772969)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17038,Exclusive Platform Station,City Hall/SW 5th & Jefferson MAX Station,SW 5th & Jefferson,Portland,OR,97204,45.5147783,-122.6797139,"1,760",0,2009,"(nan, nan)","SW 5th & Jefferson, Portland, OR ,97204.0",7,7,"(45.5147783, -122.6797139)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17039,Exclusive Platform Station,Convention Center MAX Station,NE Holladay St/Martin Luther King Jr Blvd,Portland,OR,97232,45.5299825,-122.6616906,"7,520",0,1990,"(nan, nan)","NE Holladay St/Martin Luther King Jr Blvd, Portland, OR ,97232.0",7,7,"(45.5299825, -122.6616906)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17040,Exclusive Platform Station,E 102nd Ave MAX Station,E Burnside & 102nd Ave,Portland,OR,97216,45.5227284,-122.5582919,"2,427",0,1986,"(nan, nan)","E Burnside & 102nd Ave, Portland, OR ,97216.0",7,7,"(45.5227284, -122.5582919)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17041,Exclusive Platform Station,E 122nd Ave MAX Station,E Burnside & 122nd Ave,Portland,OR,97233,45.5224052,-122.5377732,"2,441",0,1986,"(nan, nan)","E Burnside & 122nd Ave, Portland, OR ,97233.0",7,7,"(45.5224052, -122.5377732)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17042,Exclusive Platform Station,E 148th Ave MAX Station,E Burnside & 148th Ave,Portland,OR,97233,45.5223864,-122.5106559,"2,394",0,1986,"(nan, nan)","E Burnside & 148th Ave, Portland, OR ,97233.0",7,7,"(45.52238639999999, -122.5106559)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17043,Exclusive Platform Station,E 162nd Ave MAX Station,E Burnside & 162nd Ave,Gresham,OR,97230,45.522092,-122.496465,"4,695",0,1986,"(nan, nan)","E Burnside & 162nd Ave, Gresham, OR ,97230.0",6,6,"(45.522092, -122.496465)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17044,Exclusive Platform Station,E 172nd Ave MAX Station,E Burnside & 172nd Ave,Gresham,OR,97233,45.522004,-122.48615,"2,772",0,1986,"(nan, nan)","E Burnside & 172nd Ave, Gresham, OR ,97233.0",5,6,"(45.522004, -122.48615)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17045,Exclusive Platform Station,E 181st Ave MAX Station,E Burnside & 181st Ave,Gresham,OR,97233,45.5219111,-122.4771194,"2,835",0,1986,"(nan, nan)","E Burnside & 181st Ave, Gresham, OR ,97233.0",7,7,"(45.5219111, -122.4771194)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17046,Exclusive Platform Station,Galleria/SW 10th Ave MAX Station,SW Morrison St & 10th Ave,Portland,OR,97205,45.5200309,-122.6820812,"1,760",0,1986,"(nan, nan)","SW Morrison St & 10th Ave, Portland, OR ,97205.0",7,7,"(45.52003089999999, -122.6820812)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17047,Exclusive Platform Station,Goose Hollow/SW Jefferson MAX Station,SW 18th Ave & Jefferson St,Portland,OR,97201,45.5180169,-122.6928874,"6,150",0,1998,"(nan, nan)","SW 18th Ave & Jefferson St, Portland, OR ,97201.0",7,7,"(45.5180169, -122.6928874)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17048,Exclusive Platform Station,Hillsboro Central/SE 3rd Ave MAX Station,333 SE Washington St,Hillsboro,OR,97123,45.521653,-122.985462,"5,292",0,1998,"(nan, nan)","333 SE Washington St, Hillsboro, OR ,97123.0",6,6,"(45.521653, -122.985462)",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17049,Exclusive Platform Station,Interstate/Rose Quarter MAX Station,47 NE Holladay St,Portland,OR,97227,45.5306526,-122.6660055,"7,397",0,2004,"(nan, nan)","47 NE Holladay St, Portland, OR ,97227.0",7,7,"(45.5306526, -122.6660055)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17050,Exclusive Platform Station,Kenton/N Denver Ave MAX Station,8399 N Interstate Ave,Portland,OR,97217,45.5835439,-122.6864037,"5,484",0,2004,"(nan, nan)","8399 N Interstate Ave, Portland, OR ,97217.0",7,7,"(45.5835439, -122.6864037)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17052,Exclusive Platform Station,Library/SW 9th Ave MAX Station,SW Yamhill & 9th Ave,Portland,OR,97205,45.5190787,-122.6815186,"1,760",0,1986,"(nan, nan)","SW Yamhill & 9th Ave, Portland, OR ,97205.0",7,7,"(45.5190787, -122.6815186)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17053,Exclusive Platform Station,Lincoln St/SW 3rd Ave MAX Station,229 SW Lincoln St,Portland,OR,97201,45.5079901,-122.6796647,"3,383",0,2015,"(nan, nan)","229 SW Lincoln St, Portland, OR ,97201.0",7,7,"(45.5079901, -122.6796647)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17054,Exclusive Platform Station,Lloyd Center/NE 11th Ave MAX Station,NE Holladay St & 11th Ave,Portland,OR,97232,45.5299938,-122.6545729,"5,166",0,1986,"(nan, nan)","NE Holladay St & 11th Ave, Portland, OR ,97232.0",7,7,"(45.5299938, -122.6545729)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17057,Exclusive Platform Station,Morrison/SW 3rd Ave MAX Station,SW Morrison St & 3rd Ave,Portland,OR,97204,45.5182742,-122.675527,"1,760",0,1986,"(nan, nan)","SW Morrison St & 3rd Ave, Portland, OR ,97204.0",6,7,"(45.5182742, -122.675527)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17058,Exclusive Platform Station,N Killingsworth MAX Station,N Interstate Ave & Killingsworth St,Portland,OR,97217,45.5626611,-122.6823698,"5,229",0,2004,"(nan, nan)","N Interstate Ave & Killingsworth St, Portland, OR ,97217.0",7,7,"(45.5626611, -122.6823698)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17059,Exclusive Platform Station,N Lombard Transit Center MAX Station,N Interstate Ave & Lombard St,Portland,OR,97217,45.5771308,-122.6819602,"1,708",0,2004,"(nan, nan)","N Interstate Ave & Lombard St, Portland, OR ,97217.0",7,7,"(45.5771308, -122.6819602)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17060,Exclusive Platform Station,N Prescott St MAX Station,4498 N Interstate Ave,Portland,OR,97217,45.5553705,-122.6821773,"2,550",0,2004,"(nan, nan)","4498 N Interstate Ave, Portland, OR ,97217.0",7,7,"(45.5553705, -122.6821773)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17061,Exclusive Platform Station,NE 7th Ave MAX Station,NE Holladay St & 7th Ave,Portland,OR,97232,45.5300043,-122.6586248,"5,740",0,1986,"(nan, nan)","NE Holladay St & 7th Ave, Portland, OR ,97232.0",7,7,"(45.53000429999999, -122.6586248)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17062,Exclusive Platform Station,NW 5th & Couch MAX Station,NW 5th & Couch,Portland,OR,97209,45.523796,-122.6753971,"1,760",0,2009,"(nan, nan)","NW 5th & Couch, Portland, OR ,97209.0",7,6,"(45.523796, -122.6753971)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17063,Exclusive Platform Station,NW 6th & Davis MAX Station,NW 6th & Davis,Portland,OR,97209,45.52441,-122.67643,"1,760",0,2009,"(nan, nan)","NW 6th & Davis, Portland, OR ,97209.0",5,5,"(45.52441, -122.67643)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17064,Exclusive Platform Station,Oak/SW 1st Ave MAX Station,SW Oak St & 1st Ave,Portland,OR,97204,45.5204246,-122.6722148,"3,521",0,1986,"(nan, nan)","SW Oak St & 1st Ave, Portland, OR ,97204.0",7,7,"(45.5204246, -122.6722148)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17065,Exclusive Platform Station,Old Town/Chinatown MAX Station,NW 1st Ave & Davis St,Portland,OR,97209,45.5245806,-122.6714757,"3,521",0,1986,"(nan, nan)","NW 1st Ave & Davis St, Portland, OR ,97209.0",7,7,"(45.5245806, -122.6714757)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17066,Exclusive Platform Station,Overlook Park MAX Station,3698 N Interstate Ave,Portland,OR,97227,45.5489638,-122.680868,"5,157",0,2004,"(nan, nan)","3698 N Interstate Ave, Portland, OR ,97227.0",6,7,"(45.5489638, -122.680868)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17067,Exclusive Platform Station,Pioneer Courthouse/SW 6th MAX Station,SW 6th between Yamhill and Morrison,Portland,OR,97204,45.5172266,-122.6744653,"3,521",0,2009,"(nan, nan)","SW 6th between Yamhill and Morrison, Portland, OR ,97204.0",7,7,"(45.5172266, -122.6744653)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17068,Exclusive Platform Station,Pioneer Place/SW 5th MAX Station,SW 5th between Morrison and Yamhill,Portland,OR,97204,45.5170232,-122.6741821,"1,760",0,2009,"(nan, nan)","SW 5th between Morrison and Yamhill, Portland, OR ,97204.0",7,7,"(45.5170232, -122.6741821)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17069,Exclusive Platform Station,Pioneer Square North MAX Station,SW Morrison St & Broadway,Portland,OR,97204,45.5193625,-122.6796111,"1,760",0,1986,"(nan, nan)","SW Morrison St & Broadway, Portland, OR ,97204.0",7,7,"(45.5193625, -122.6796111)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17070,Exclusive Platform Station,Pioneer Square South MAX Station,SW Yamhill St & 6th Ave,Portland,OR,97204,45.5176658,-122.6762441,"1,760",0,1986,"(nan, nan)","SW Yamhill St & 6th Ave, Portland, OR ,97204.0",7,7,"(45.5176658, -122.6762441)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17071,Exclusive Platform Station,Providence Park Westbound MAX Station,SW Morrison & SW SW 17th,Portland,OR,97205,45.5205729,-122.6841304,"1,415",0,1998,"(nan, nan)","SW Morrison & SW SW 17th, Portland, OR ,97205.0",7,7,"(45.5205729, -122.6841304)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17072,Exclusive Platform Station,PSU South/SW 5th & Jackson MAX Station,SW 5th & Jackson,Portland,OR,97201,45.5141267,-122.6800548,"1,547",0,2009,"(nan, nan)","SW 5th & Jackson, Portland, OR ,97201.0",7,7,"(45.5141267, -122.6800548)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17073,Exclusive Platform Station,PSU South/SW 6th & College MAX Station,SW 6th & College,Portland,OR,97201,45.5097468,-122.683664,"1,547",0,2009,"(nan, nan)","SW 6th & College, Portland, OR ,97201.0",6,7,"(45.50974679999999, -122.683664)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17074,Exclusive Platform Station,PSU Urban Center/SW 5th & Mill MAX Station,SW 5th & Mill,Portland,OR,97201,45.5121316,-122.6811437,"1,440",0,2009,"(nan, nan)","SW 5th & Mill, Portland, OR ,97201.0",7,7,"(45.5121316, -122.6811437)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17075,Exclusive Platform Station,PSU Urban Center/SW 6th & Montgomery MAX Station,SW 6th & Montgomery,Portland,OR,97201,45.515232,-122.6783853,"1,760",0,2009,"(nan, nan)","SW 6th & Montgomery, Portland, OR ,97201.0",7,6,"(45.515232, -122.6783853)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17076,Exclusive Platform Station,Rockwood/E 188th Ave MAX Station,18200 E Burnside St,Portland,OR,97233,45.5218477,-122.4757824,"7,077",0,2011,"(nan, nan)","18200 E Burnside St, Portland, OR ,97233.0",7,7,"(45.5218477, -122.4757824)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17077,Exclusive Platform Station,Rosa Parks MAX Station,N Interstate Ave & Rosa Parks Way,Portland,OR,97217,45.5698888,-122.6822541,"5,292",0,2004,"(nan, nan)","N Interstate Ave & Rosa Parks Way, Portland, OR ,97217.0",7,7,"(45.5698888, -122.6822541)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17079,Exclusive Platform Station,Ruby Junction/E 197th Ave MAX Station,E Burnside & 197th Ave,Gresham,OR,97030,45.5160572,-122.4603251,"7,522",0,1986,"(nan, nan)","E Burnside & 197th Ave, Gresham, OR ,97030.0",7,7,"(45.5160572, -122.4603251)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17080,Exclusive Platform Station,SE 17th Ave & Holgate Blvd MAX Station,4410 SE 17th Ave,Portland,OR,97202,45.491022,-122.6475462,"3,600",0,2015,"(nan, nan)","4410 SE 17th Ave, Portland, OR ,97202.0",7,6,"(45.491022, -122.6475462)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17081,Exclusive Platform Station,SE 17th Ave & Rhine St MAX Station,3424 SE 17th Ave,Portland,OR,97202,45.4977672,-122.648152,"2,475",0,2015,"(nan, nan)","3424 SE 17th Ave, Portland, OR ,97202.0",6,7,"(45.4977672, -122.648152)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17082,Exclusive Platform Station,Skidmore Fountain MAX Station,1st Ave under the Burnside Bridge,Portland,OR,97209,45.5230479,-122.6675459,"1,455",0,1986,"(nan, nan)","1st Ave under the Burnside Bridge, Portland, OR ,97209.0",7,7,"(45.52304789999999, -122.6675459)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17083,Exclusive Platform Station,SW 5th & Oak MAX Station,SW 5th & Oak,Portland,OR,97204,45.5214517,-122.6760663,"1,760",0,2009,"(nan, nan)","SW 5th & Oak, Portland, OR ,97204.0",7,7,"(45.5214517, -122.6760663)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17084,Exclusive Platform Station,SW 6th & Madison MAX Station,SW 6th & Madison,Portland,OR,97204,45.5157546,-122.6804434,"1,600",0,2009,"(nan, nan)","SW 6th & Madison, Portland, OR ,97204.0",7,7,"(45.5157546, -122.6804434)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17085,Exclusive Platform Station,SW 6th & Pine MAX Station,SW 6th & Pine,Portland,OR,97204,45.5223988,-122.6768522,"1,760",0,2009,"(nan, nan)","SW 6th & Pine, Portland, OR ,97204.0",7,7,"(45.5223988, -122.6768522)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17086,Exclusive Platform Station,Tuality Hospital/SE 8th Ave MAX Station,SE Washington & 8th Ave,Hillsboro,OR,97123,45.5213275,-122.9772666,"3,075",0,1998,"(nan, nan)","SE Washington & 8th Ave, Hillsboro, OR ,97123.0",7,7,"(45.5213275, -122.9772666)",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17087,Exclusive Platform Station,Union Station/NW 5th & Glisan MAX Station,NW 5th & Glisan,Portland,OR,97209,45.5266457,-122.6755044,"1,560",0,2009,"(nan, nan)","NW 5th & Glisan, Portland, OR ,97209.0",7,7,"(45.5266457, -122.6755044)",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,Light Rail,17088,Exclusive Platform Station,Union Station/NW 6th & Hoyt MAX Station,NW 6th & Hoyt,Portland,OR,97209,45.5273371,-122.6765986,"1,320",0,2009,"(nan, nan)","NW 6th & Hoyt, Portland, OR ,97209.0",7,7,"(45.5273371, -122.6765986)",Multnomah County,3,20th Century Rail
